modalidad_trabajo,genero,canal_reclutamiento,estado_civil,id_colaborador,id_ultimo_jefe,seniority,distancia_oficina,dias_baja_salud,permanencia_promedio,salario,performance_score,psi_score,abandono_6meses,edad_ingreso
Presencial,Mujer,Portal Web,Casado,100916.0,102090.0,1.0,2.0,5.0,1.0,104245.0,67.0,71.0,1.0,16.0
Presencial,Hombre,Portal Web,Soltero,101806.0,102082.0,1.0,2.0,2.0,2.0,102786.0,67.0,73.0,0.0,15.0
Presencial,Hombre,Linkedin,Soltero,101515.0,102134.0,1.0,2.0,2.0,2.0,122871.0,67.0,85.0,0.0,21.0
Presencial,Mujer,Linkedin,Soltero,100476.0,102172.0,1.0,4.0,4.0,1.0,139209.0,67.0,74.0,1.0,24.0
Presencial,Hombre,Referidos,Casado,100360.0,102101.0,1.0,4.0,2.0,1.0,246397.0,67.0,82.0,0.0,25.0
Presencial,Hombre,Referidos,Soltero,101319.0,102171.0,1.0,7.0,0.0,8.0,452336.0,67.0,75.0,0.0,41.0
Presencial,Hombre,Linkedin,Soltero,100066.0,102092.0,1.0,5.0,1.0,10.0,465545.0,67.0,71.0,0.0,36.0
Presencial,Mujer,Referidos,Soltero,101308.0,102032.0,1.0,2.0,5.0,5.0,256366.0,67.0,79.0,1.0,35.0
Presencial,Hombre,Linkedin,Soltero,103256.0,102115.0,1.0,4.0,3.0,2.0,83428.0,67.0,75.0,1.0,18.0
Presencial,Mujer,Portal Web,Casado,103951.0,102090.0,1.0,2.0,5.0,1.0,96115.0,67.0,71.0,1.0,16.0
Presencial,Hombre,Referidos,Casado,102307.0,102101.0,1.0,4.0,3.0,1.0,246290.0,67.0,82.0,0.0,25.0
Presencial,Hombre,Portal Web,Viudo,102285.0,102038.0,1.0,2.0,1.0,18.0,894177.0,67.0,85.0,0.0,43.0
Presencial,Mujer,Referidos,Viudo,102402.0,102028.0,1.0,3.0,1.0,9.0,895809.0,67.0,62.0,0.0,47.0
Presencial,Mujer,Linkedin,Casado,101032.0,102030.0,1.0,5.0,6.0,6.0,789603.0,66.0,82.0,0.0,31.0
Presencial,Mujer,Linkedin,Viudo,101126.0,102143.0,1.0,2.0,2.0,5.0,641778.0,66.0,70.0,1.0,48.0
Presencial,Mujer,Linkedin,Casado,103787.0,102081.0,1.0,3.0,2.0,2.0,211608.0,66.0,75.0,1.0,22.0
Presencial,Mujer,Portal Web,Soltero,103931.0,102159.0,1.0,3.0,2.0,7.0,430956.0,66.0,88.0,1.0,39.0
Presencial,Hombre,Linkedin,Soltero,103549.0,102092.0,1.0,5.0,2.0,10.0,468186.0,66.0,71.0,1.0,36.0
Presencial,Mujer,Referidos,Soltero,103426.0,102139.0,1.0,1.0,2.0,11.0,245222.0,66.0,76.0,1.0,42.0
Presencial,Mujer,Ferias & Networking,Casado,102675.0,102061.0,1.0,2.0,0.0,8.0,274338.0,66.0,75.0,0.0,39.0
Presencial,Mujer,Linkedin,Casado,101082.0,102081.0,1.0,3.0,2.0,2.0,210265.0,65.0,75.0,1.0,22.0
Presencial,Mujer,Referidos,Soltero,101712.0,102139.0,1.0,1.0,3.0,11.0,246357.0,65.0,76.0,0.0,42.0
Presencial,Hombre,Referidos,Soltero,101040.0,102079.0,1.0,2.0,1.0,7.0,457295.0,65.0,78.0,1.0,40.0
Presencial,Mujer,Linkedin,Soltero,103637.0,102054.0,1.0,2.0,0.0,2.0,160963.0,65.0,71.0,1.0,19.0
Presencial,Mujer,Portal Web,Soltero,101750.0,102131.0,1.0,2.0,1.0,1.0,99302.0,64.0,82.0,1.0,19.0
Presencial,Hombre,Portal Web,Casado,100952.0,102128.0,1.0,3.0,2.0,8.0,310490.0,64.0,71.0,1.0,32.0
Presencial,Hombre,Ferias & Networking,Soltero,100288.0,102085.0,1.0,2.0,1.0,6.0,325420.0,64.0,75.0,0.0,28.0
Presencial,Mujer,Portal Web,Casado,100439.0,102099.0,1.0,3.0,9.0,8.0,389853.0,64.0,91.0,0.0,32.0
Presencial,Hombre,Portal Web,Soltero,101174.0,102026.0,1.0,1.0,3.0,9.0,427842.0,64.0,71.0,1.0,29.0
Presencial,Mujer,Linkedin,Soltero,102141.0,102031.0,2.0,2.0,1.0,3.0,1100900.0,64.0,69.0,1.0,32.0
Presencial,Mujer,Portal Web,Casado,100293.0,102134.0,1.0,3.0,0.0,10.0,272029.0,64.0,84.0,0.0,43.0
Presencial,Mujer,Portal Web,Soltero,104116.0,102131.0,1.0,2.0,2.0,1.0,97158.0,64.0,82.0,1.0,19.0
Presencial,Hombre,Portal Web,Casado,102236.0,102102.0,1.0,5.0,6.0,3.0,391094.0,64.0,63.0,0.0,35.0
Presencial,Mujer,Portal Web,Casado,103716.0,102133.0,1.0,2.0,1.0,8.0,505024.0,64.0,80.0,0.0,41.0
Presencial,Hombre,Portal Web,Soltero,100244.0,102049.0,1.0,2.0,3.0,3.0,138987.0,63.0,78.0,1.0,15.0
Presencial,Hombre,Ferias & Networking,Soltero,101754.0,102060.0,1.0,2.0,2.0,2.0,186823.0,63.0,62.0,0.0,20.0
Presencial,Hombre,Portal Web,Casado,101595.0,102039.0,1.0,3.0,1.0,8.0,327307.0,63.0,81.0,0.0,26.0
Presencial,Mujer,Referidos,Casado,100384.0,102037.0,1.0,2.0,1.0,6.0,385199.0,63.0,76.0,0.0,28.0
Presencial,Hombre,Portal Web,Soltero,101794.0,102077.0,1.0,2.0,6.0,5.0,787464.0,63.0,72.0,0.0,34.0
Presencial,Mujer,Portal Web,Casado,100511.0,102133.0,1.0,2.0,2.0,8.0,506392.0,63.0,80.0,1.0,40.0
Presencial,Hombre,Referidos,Casado,102166.0,102016.0,2.0,8.0,2.0,9.0,1306940.0,63.0,81.0,1.0,41.0
Presencial,Hombre,Portal Web,Soltero,101066.0,102135.0,1.0,3.0,2.0,12.0,401593.0,63.0,78.0,0.0,45.0
Presencial,Mujer,Portal Web,Casado,101970.0,102067.0,1.0,3.0,3.0,4.0,896983.0,63.0,75.0,1.0,50.0
Presencial,Mujer,Linkedin,Viudo,102785.0,102109.0,1.0,3.0,2.0,8.0,332158.0,63.0,78.0,0.0,31.0
Presencial,Hombre,Linkedin,Soltero,103999.0,102128.0,1.0,1.0,7.0,10.0,411673.0,63.0,77.0,1.0,35.0
Presencial,Mujer,Referidos,Divorciado,102753.0,102100.0,1.0,2.0,2.0,11.0,406341.0,63.0,83.0,0.0,45.0
Presencial,Mujer,Portal Web,Soltero,101325.0,102161.0,1.0,1.0,3.0,2.0,119695.0,62.0,82.0,1.0,22.0
Presencial,Mujer,Ferias & Networking,Casado,100590.0,102119.0,1.0,2.0,3.0,4.0,187168.0,62.0,86.0,1.0,24.0
Presencial,Hombre,Portal Web,Casado,101490.0,102112.0,1.0,6.0,3.0,2.0,469400.0,62.0,69.0,0.0,39.0
Presencial,Mujer,Portal Web,Soltero,101245.0,102080.0,1.0,1.0,2.0,16.0,700966.0,62.0,72.0,0.0,49.0
Presencial,Hombre,Ferias & Networking,Casado,101673.0,102138.0,1.0,6.0,2.0,13.0,861560.0,62.0,70.0,0.0,54.0
Presencial,Mujer,Portal Web,Soltero,103160.0,102161.0,1.0,1.0,3.0,2.0,119952.0,62.0,82.0,0.0,22.0
Presencial,Hombre,Portal Web,Soltero,103379.0,102138.0,1.0,2.0,1.0,5.0,255391.0,62.0,68.0,1.0,44.0
Presencial,Hombre,Referidos,Casado,103088.0,102007.0,1.0,2.0,1.0,5.0,264884.0,62.0,75.0,0.0,35.0
Presencial,Mujer,Portal Web,Soltero,102744.0,102080.0,1.0,1.0,2.0,16.0,701906.0,62.0,72.0,0.0,49.0
Presencial,Hombre,Ferias & Networking,Casado,102507.0,102138.0,1.0,7.0,2.0,13.0,857121.0,62.0,70.0,0.0,54.0
Presencial,Mujer,Referidos,Casado,102934.0,102075.0,1.0,2.0,2.0,8.0,717057.0,62.0,73.0,0.0,48.0
Presencial,Mujer,Linkedin,Casado,101827.0,102051.0,1.0,3.0,6.0,6.0,249370.0,61.0,76.0,1.0,23.0
Presencial,Hombre,Portal Web,Soltero,100468.0,102138.0,1.0,2.0,1.0,5.0,259305.0,61.0,68.0,1.0,44.0
Presencial,Hombre,Portal Web,Soltero,100537.0,102112.0,1.0,3.0,1.0,5.0,733898.0,61.0,68.0,0.0,52.0
Presencial,Mujer,Portal Web,Divorciado,101382.0,102030.0,1.0,5.0,1.0,7.0,733674.0,61.0,74.0,0.0,46.0
Presencial,Hombre,Portal Web,Casado,103838.0,102123.0,1.0,4.0,2.0,2.0,166844.0,61.0,68.0,1.0,23.0
Presencial,Mujer,Ferias & Networking,Casado,103758.0,102119.0,1.0,2.0,3.0,4.0,187140.0,61.0,86.0,1.0,24.0
Presencial,Mujer,Portal Web,Soltero,102468.0,102083.0,1.0,2.0,1.0,10.0,372274.0,61.0,78.0,0.0,28.0
Presencial,Mujer,Linkedin,Casado,103436.0,102054.0,1.0,2.0,1.0,13.0,438358.0,61.0,78.0,1.0,36.0
Presencial,Mujer,Portal Web,Divorciado,103708.0,102031.0,1.0,6.0,2.0,14.0,454639.0,61.0,72.0,1.0,39.0
Presencial,Hombre,Ferias & Networking,Soltero,103515.0,102171.0,1.0,3.0,2.0,16.0,676046.0,61.0,75.0,0.0,52.0
Presencial,Mujer,Ferias & Networking,Viudo,103173.0,102102.0,1.0,2.0,1.0,9.0,814439.0,61.0,81.0,0.0,51.0
Presencial,Hombre,Portal Web,Soltero,102874.0,102112.0,1.0,3.0,2.0,5.0,733901.0,61.0,68.0,0.0,52.0
Presencial,Mujer,Linkedin,Soltero,100430.0,102105.0,1.0,4.0,0.0,1.0,100283.0,60.0,65.0,1.0,17.0
Presencial,Hombre,Portal Web,Soltero,100329.0,102142.0,1.0,2.0,2.0,3.0,165348.0,60.0,70.0,0.0,25.0
Presencial,Mujer,Portal Web,Soltero,100512.0,102137.0,1.0,2.0,2.0,3.0,464446.0,60.0,77.0,0.0,40.0
Presencial,Mujer,Ferias & Networking,Viudo,101664.0,102060.0,1.0,2.0,2.0,8.0,642599.0,60.0,75.0,0.0,44.0
Presencial,Hombre,Ferias & Networking,Soltero,100878.0,102171.0,1.0,3.0,2.0,16.0,676566.0,60.0,75.0,0.0,52.0
Presencial,Hombre,Portal Web,Casado,102043.0,102016.0,2.0,1.0,0.0,5.0,1616000.0,60.0,76.0,1.0,45.0
Presencial,Mujer,Linkedin,Casado,103891.0,102051.0,1.0,3.0,5.0,6.0,252245.0,60.0,76.0,1.0,24.0
Presencial,Hombre,Linkedin,Casado,104028.0,102084.0,1.0,4.0,3.0,8.0,292925.0,60.0,70.0,1.0,28.0
Presencial,Mujer,Portal Web,Soltero,102048.0,102033.0,2.0,4.0,0.0,5.0,590000.0,59.0,76.0,1.0,20.0
Presencial,Hombre,Ferias & Networking,Casado,102167.0,102047.0,2.0,6.0,2.0,2.0,794000.0,59.0,64.0,1.0,28.0
Presencial,Mujer,Linkedin,Casado,101293.0,102092.0,1.0,2.0,3.0,5.0,786560.0,59.0,79.0,0.0,38.0
Presencial,Hombre,Referidos,Casado,101479.0,102044.0,1.0,2.0,2.0,15.0,405020.0,59.0,71.0,0.0,40.0
Presencial,Hombre,Referidos,Casado,101225.0,102092.0,1.0,1.0,2.0,6.0,777736.0,59.0,81.0,1.0,47.0
Presencial,Mujer,Portal Web,Casado,102546.0,102106.0,1.0,2.0,0.0,7.0,405642.0,59.0,65.0,0.0,35.0
Presencial,Mujer,Linkedin,Casado,102876.0,102092.0,1.0,2.0,3.0,5.0,787486.0,59.0,79.0,0.0,38.0
Presencial,Hombre,Portal Web,Casado,102986.0,102168.0,1.0,1.0,1.0,9.0,257255.0,59.0,72.0,1.0,45.0
Presencial,Hombre,Referidos,Casado,102179.0,102044.0,1.0,2.0,3.0,12.0,407188.0,59.0,71.0,0.0,40.0
Presencial,Hombre,Portal Web,Divorciado,103257.0,102138.0,1.0,5.0,2.0,14.0,657219.0,59.0,70.0,1.0,52.0
Presencial,Mujer,Linkedin,Viudo,103579.0,102139.0,1.0,2.0,3.0,11.0,921183.0,59.0,79.0,1.0,59.0
Presencial,Hombre,Ferias & Networking,Soltero,100365.0,102142.0,1.0,2.0,1.0,1.0,97741.0,58.0,79.0,0.0,22.0
Presencial,Hombre,Linkedin,Soltero,101755.0,102062.0,1.0,2.0,1.0,2.0,186968.0,58.0,76.0,1.0,19.0
Presencial,Hombre,Linkedin,Casado,100481.0,102142.0,1.0,2.0,12.0,7.0,330550.0,58.0,75.0,1.0,34.0
Presencial,Mujer,Referidos,Soltero,101392.0,102111.0,1.0,2.0,0.0,2.0,327196.0,58.0,68.0,1.0,32.0
Presencial,Hombre,Linkedin,Soltero,101650.0,102036.0,1.0,7.0,2.0,6.0,386642.0,58.0,84.0,0.0,28.0
Presencial,Hombre,Linkedin,Casado,101231.0,102158.0,1.0,1.0,2.0,10.0,425789.0,58.0,76.0,1.0,39.0
Presencial,Hombre,Ferias & Networking,Casado,101968.0,102109.0,1.0,8.0,0.0,10.0,852118.0,58.0,75.0,0.0,36.0
Presencial,Mujer,Referidos,Soltero,101330.0,102139.0,1.0,5.0,3.0,4.0,281017.0,58.0,69.0,0.0,44.0
Presencial,Hombre,Portal Web,Divorciado,101938.0,102114.0,1.0,6.0,7.0,6.0,304223.0,58.0,77.0,1.0,46.0
Presencial,Hombre,Linkedin,Divorciado,101347.0,102130.0,1.0,2.0,2.0,9.0,695361.0,58.0,63.0,0.0,53.0
Presencial,Mujer,Portal Web,Viudo,101626.0,102031.0,1.0,2.0,2.0,6.0,894759.0,58.0,88.0,0.0,50.0
Presencial,Hombre,Ferias & Networking,Soltero,102268.0,102142.0,1.0,2.0,2.0,1.0,102433.0,58.0,79.0,0.0,22.0
Presencial,Mujer,Portal Web,Soltero,102842.0,102104.0,1.0,6.0,3.0,2.0,164962.0,58.0,66.0,1.0,23.0
Presencial,Hombre,Linkedin,Soltero,104080.0,102062.0,1.0,2.0,2.0,2.0,185720.0,58.0,76.0,1.0,19.0
Presencial,Mujer,Referidos,Soltero,103055.0,102111.0,1.0,2.0,1.0,2.0,328663.0,58.0,68.0,0.0,32.0
Presencial,Hombre,Referidos,Casado,102555.0,102172.0,1.0,2.0,2.0,8.0,792368.0,58.0,64.0,0.0,37.0
Presencial,Hombre,Linkedin,Casado,103669.0,102158.0,1.0,1.0,1.0,10.0,428016.0,58.0,76.0,1.0,39.0
Presencial,Mujer,Referidos,Soltero,103211.0,102058.0,1.0,2.0,2.0,5.0,425609.0,58.0,72.0,0.0,29.0
Presencial,Hombre,Ferias & Networking,Casado,103067.0,102109.0,1.0,8.0,1.0,10.0,844452.0,58.0,75.0,1.0,36.0
Presencial,Mujer,Portal Web,Casado,104037.0,102085.0,1.0,2.0,1.0,9.0,243880.0,58.0,61.0,1.0,39.0
Presencial,Hombre,Portal Web,Soltero,104003.0,102140.0,1.0,2.0,8.0,12.0,286918.0,58.0,81.0,1.0,47.0
Presencial,Mujer,Linkedin,Soltero,103189.0,102023.0,1.0,6.0,2.0,12.0,654095.0,58.0,67.0,0.0,42.0
Presencial,Mujer,Portal Web,Soltero,101603.0,102055.0,1.0,2.0,9.0,5.0,184819.0,57.0,71.0,1.0,18.0
Presencial,Hombre,Portal Web,Divorciado,101373.0,102127.0,1.0,1.0,12.0,1.0,209480.0,57.0,79.0,1.0,28.0
Presencial,Hombre,Portal Web,Casado,102172.0,102015.0,2.0,6.0,1.0,7.0,1049000.0,57.0,70.0,1.0,30.0
Presencial,Mujer,Referidos,Soltero,101343.0,102020.0,1.0,2.0,2.0,8.0,464724.0,57.0,78.0,0.0,32.0
Presencial,Hombre,Portal Web,Soltero,102097.0,102021.0,2.0,2.0,6.0,4.0,1100900.0,57.0,77.0,1.0,31.0
Presencial,Mujer,Referidos,Soltero,100572.0,102024.0,1.0,5.0,2.0,8.0,486169.0,57.0,77.0,0.0,32.0
Presencial,Mujer,Ferias & Networking,Viudo,100891.0,102081.0,1.0,5.0,1.0,7.0,280389.0,57.0,85.0,1.0,39.0
Presencial,Hombre,Portal Web,Soltero,101345.0,102140.0,1.0,2.0,9.0,12.0,287021.0,57.0,81.0,1.0,47.0
Presencial,Mujer,Linkedin,Casado,100908.0,102018.0,1.0,4.0,2.0,7.0,680361.0,57.0,75.0,0.0,42.0
Presencial,Hombre,Linkedin,Soltero,102138.0,102015.0,2.0,3.0,1.0,5.0,1616000.0,57.0,75.0,1.0,45.0
Presencial,Hombre,Ferias & Networking,Viudo,100954.0,102059.0,1.0,3.0,2.0,16.0,715210.0,57.0,72.0,0.0,46.0
Presencial,Mujer,Portal Web,Divorciado,103494.0,102024.0,1.0,1.0,1.0,3.0,206046.0,57.0,79.0,1.0,17.0
Presencial,Hombre,Portal Web,Divorciado,104127.0,102127.0,1.0,1.0,13.0,1.0,207984.0,57.0,79.0,1.0,28.0
Presencial,Hombre,Headhunter,Casado,102290.0,102151.0,1.0,5.0,1.0,4.0,268032.0,57.0,70.0,0.0,31.0
Presencial,Hombre,Ferias & Networking,Soltero,103007.0,102140.0,1.0,7.0,1.0,7.0,286657.0,57.0,75.0,1.0,30.0
Presencial,Hombre,Referidos,Soltero,102679.0,102044.0,1.0,5.0,4.0,3.0,325942.0,57.0,72.0,1.0,26.0
Presencial,Hombre,Portal Web,Casado,102194.0,102044.0,1.0,1.0,1.0,8.0,329400.0,57.0,64.0,0.0,24.0
Presencial,Hombre,Linkedin,Casado,103274.0,102075.0,1.0,2.0,8.0,6.0,393520.0,57.0,79.0,0.0,29.0
Presencial,Hombre,Linkedin,Soltero,102596.0,102036.0,1.0,7.0,1.0,6.0,388754.0,57.0,84.0,0.0,28.0
Presencial,Mujer,Portal Web,Casado,102674.0,102084.0,1.0,2.0,8.0,4.0,428942.0,57.0,65.0,0.0,33.0
Presencial,Hombre,Referidos,Soltero,102327.0,102040.0,1.0,1.0,2.0,5.0,766589.0,57.0,83.0,0.0,31.0
Presencial,Mujer,Referidos,Soltero,102426.0,102020.0,1.0,2.0,1.0,8.0,471263.0,57.0,78.0,0.0,32.0
Presencial,Mujer,Ferias & Networking,Soltero,102699.0,102104.0,1.0,4.0,1.0,5.0,491963.0,57.0,76.0,0.0,38.0
Presencial,Mujer,Portal Web,Soltero,104121.0,102059.0,1.0,3.0,2.0,7.0,489962.0,57.0,83.0,1.0,34.0
Presencial,Mujer,Linkedin,Casado,104021.0,102105.0,1.0,4.0,2.0,8.0,262124.0,57.0,79.0,1.0,39.0
Presencial,Hombre,Referidos,Soltero,103854.0,102080.0,1.0,3.0,5.0,7.0,258576.0,57.0,82.0,0.0,37.0
Presencial,Mujer,Referidos,Soltero,103334.0,102139.0,1.0,5.0,2.0,4.0,274728.0,57.0,69.0,0.0,44.0
Presencial,Hombre,Portal Web,Casado,102342.0,102045.0,1.0,2.0,1.0,15.0,441305.0,57.0,70.0,1.0,38.0
Presencial,Mujer,Portal Web,Soltero,104130.0,102065.0,1.0,5.0,6.0,3.0,838314.0,57.0,72.0,1.0,46.0
Presencial,Mujer,Linkedin,Casado,103110.0,102018.0,1.0,4.0,3.0,7.0,680699.0,57.0,75.0,1.0,42.0
Presencial,Hombre,Ferias & Networking,Viudo,102225.0,102059.0,1.0,3.0,1.0,2.0,715169.0,57.0,72.0,0.0,46.0
Presencial,Hombre,Linkedin,Casado,102599.0,102081.0,1.0,4.0,6.0,6.0,901407.0,57.0,86.0,1.0,53.0
Presencial,Hombre,Referidos,Soltero,100615.0,102080.0,1.0,3.0,4.0,7.0,255586.0,56.0,82.0,1.0,37.0
Presencial,Hombre,Ferias & Networking,Soltero,102044.0,102003.0,2.0,2.0,1.0,14.0,1616000.0,56.0,68.0,1.0,47.0
Presencial,Hombre,Linkedin,Casado,100198.0,102155.0,1.0,2.0,12.0,16.0,875725.0,56.0,75.0,1.0,52.0
Presencial,Mujer,Referidos,Soltero,102909.0,102043.0,1.0,2.0,1.0,1.0,209631.0,56.0,67.0,0.0,20.0
Presencial,Hombre,Linkedin,Divorciado,104005.0,102155.0,1.0,2.0,13.0,16.0,881553.0,56.0,75.0,1.0,52.0
Presencial,Mujer,Portal Web,Casado,101053.0,102073.0,1.0,6.0,1.0,9.0,406991.0,55.0,86.0,1.0,31.0
Presencial,Mujer,Portal Web,Casado,100539.0,102056.0,1.0,2.0,2.0,6.0,291753.0,55.0,77.0,0.0,40.0
Presencial,Hombre,Portal Web,Divorciado,101270.0,102093.0,1.0,3.0,3.0,12.0,634299.0,55.0,78.0,1.0,45.0
Presencial,Mujer,Referidos,Viudo,100091.0,102028.0,1.0,6.0,3.0,4.0,737063.0,55.0,80.0,0.0,45.0
Presencial,Hombre,Ferias & Networking,Casado,103059.0,102115.0,1.0,3.0,1.0,3.0,252976.0,55.0,70.0,0.0,26.0
Presencial,Mujer,Portal Web,Soltero,103209.0,102104.0,1.0,5.0,2.0,6.0,287460.0,55.0,71.0,1.0,29.0
Presencial,Hombre,Referidos,Soltero,103984.0,102040.0,1.0,5.0,4.0,11.0,284165.0,55.0,84.0,0.0,37.0
Presencial,Mujer,Portal Web,Viudo,103196.0,102037.0,1.0,2.0,2.0,9.0,701393.0,55.0,73.0,0.0,44.0
Presencial,Hombre,Linkedin,Viudo,103799.0,102088.0,1.0,6.0,1.0,16.0,716554.0,55.0,85.0,1.0,50.0
Presencial,Mujer,Referidos,Viudo,102783.0,102028.0,1.0,6.0,2.0,4.0,739016.0,55.0,80.0,0.0,45.0
Presencial,Mujer,Referidos,Soltero,101395.0,102109.0,1.0,6.0,2.0,1.0,250305.0,54.0,74.0,0.0,27.0
Presencial,Mujer,Portal Web,Soltero,100175.0,102104.0,1.0,5.0,2.0,6.0,285899.0,54.0,71.0,0.0,29.0
Presencial,Mujer,Headhunter,Soltero,100867.0,102066.0,1.0,2.0,1.0,9.0,871379.0,54.0,65.0,1.0,34.0
Presencial,Mujer,Portal Web,Casado,100021.0,102064.0,1.0,2.0,0.0,7.0,421016.0,54.0,76.0,0.0,39.0
Presencial,Hombre,Referidos,Soltero,100782.0,102040.0,1.0,5.0,5.0,11.0,287219.0,54.0,84.0,0.0,37.0
Presencial,Hombre,Referidos,Casado,101007.0,102172.0,1.0,2.0,1.0,12.0,315725.0,54.0,70.0,0.0,51.0
Presencial,Hombre,Ferias & Networking,Divorciado,100623.0,102098.0,1.0,4.0,2.0,13.0,873868.0,54.0,87.0,0.0,46.0
Presencial,Hombre,Linkedin,Viudo,100859.0,102088.0,1.0,6.0,1.0,16.0,721736.0,54.0,85.0,1.0,50.0
Presencial,Hombre,Linkedin,Soltero,102816.0,102154.0,1.0,5.0,1.0,6.0,227874.0,54.0,70.0,0.0,29.0
Presencial,Mujer,Headhunter,Soltero,103102.0,102066.0,1.0,2.0,0.0,9.0,864917.0,54.0,65.0,0.0,34.0
Presencial,Mujer,Portal Web,Casado,102993.0,102056.0,1.0,2.0,2.0,6.0,289582.0,54.0,77.0,0.0,40.0
Presencial,Mujer,Portal Web,Divorciado,104047.0,102152.0,1.0,1.0,1.0,5.0,294000.0,54.0,86.0,1.0,47.0
Presencial,Mujer,Linkedin,Viudo,103585.0,102075.0,1.0,2.0,2.0,3.0,416271.0,54.0,81.0,1.0,42.0
Presencial,Hombre,Portal Web,Divorciado,104119.0,102093.0,1.0,3.0,3.0,12.0,635396.0,54.0,78.0,1.0,45.0
Presencial,Mujer,Portal Web,Casado,102480.0,102013.0,1.0,1.0,3.0,6.0,878834.0,54.0,70.0,1.0,46.0
Presencial,Mujer,Portal Web,Soltero,100694.0,102127.0,1.0,6.0,3.0,1.0,164616.0,53.0,75.0,1.0,23.0
Presencial,Mujer,Portal Web,Casado,100873.0,102027.0,1.0,2.0,3.0,6.0,286847.0,53.0,69.0,1.0,22.0
Presencial,Mujer,Linkedin,Divorciado,100862.0,102056.0,1.0,2.0,1.0,10.0,266062.0,53.0,76.0,0.0,36.0
Presencial,Mujer,Portal Web,Soltero,102537.0,102127.0,1.0,6.0,3.0,1.0,163294.0,53.0,75.0,1.0,23.0
Presencial,Mujer,Portal Web,Soltero,102937.0,102069.0,1.0,3.0,3.0,3.0,182963.0,53.0,71.0,1.0,21.0
Presencial,Mujer,Linkedin,Casado,103367.0,102137.0,1.0,3.0,7.0,2.0,207671.0,53.0,76.0,0.0,27.0
Presencial,Mujer,Portal Web,Casado,102260.0,102027.0,1.0,2.0,2.0,6.0,285847.0,53.0,69.0,0.0,22.0
Presencial,Hombre,Portal Web,Soltero,101422.0,102065.0,1.0,2.0,10.0,1.0,138779.0,52.0,76.0,1.0,17.0
Presencial,Mujer,Linkedin,Casado,101853.0,102137.0,1.0,3.0,8.0,2.0,212068.0,52.0,76.0,1.0,27.0
Presencial,Hombre,Ferias & Networking,Casado,102011.0,102006.0,2.0,5.0,1.0,7.0,845000.0,52.0,74.0,0.0,22.0
Presencial,Mujer,Portal Web,Casado,100845.0,102048.0,1.0,6.0,2.0,18.0,735354.0,52.0,71.0,0.0,48.0
Presencial,Hombre,Linkedin,Casado,103769.0,102084.0,1.0,1.0,1.0,5.0,306586.0,52.0,64.0,1.0,28.0
Presencial,Mujer,Ferias & Networking,Casado,100614.0,102076.0,1.0,7.0,3.0,4.0,467268.0,51.0,74.0,0.0,36.0
Presencial,Mujer,Ferias & Networking,Casado,103640.0,102076.0,1.0,7.0,2.0,4.0,467454.0,51.0,74.0,1.0,36.0
Presencial,Mujer,Linkedin,Casado,101247.0,102074.0,1.0,6.0,1.0,5.0,229966.0,50.0,68.0,0.0,22.0
Presencial,Mujer,Ferias & Networking,Soltero,100903.0,102105.0,1.0,3.0,2.0,4.0,270444.0,50.0,82.0,1.0,27.0
Presencial,Mujer,Linkedin,Casado,102037.0,102043.0,2.0,1.0,1.0,2.0,641000.0,50.0,76.0,1.0,22.0
Presencial,Mujer,Linkedin,Soltero,101366.0,102057.0,1.0,2.0,2.0,4.0,785834.0,50.0,77.0,1.0,36.0
Presencial,Mujer,Linkedin,Casado,102727.0,102074.0,1.0,6.0,1.0,5.0,226452.0,50.0,68.0,1.0,22.0
Presencial,Mujer,Ferias & Networking,Soltero,103747.0,102105.0,1.0,3.0,2.0,4.0,271203.0,50.0,82.0,1.0,27.0
Presencial,Mujer,Linkedin,Soltero,103670.0,102057.0,1.0,2.0,1.0,4.0,791335.0,50.0,77.0,0.0,36.0
Presencial,Hombre,Ferias & Networking,Soltero,103183.0,102149.0,1.0,3.0,3.0,5.0,184453.0,49.0,66.0,1.0,27.0
Presencial,Hombre,Portal Web,Casado,102779.0,102036.0,1.0,3.0,0.0,4.0,714967.0,49.0,71.0,0.0,43.0
Presencial,Hombre,Ferias & Networking,Soltero,100327.0,102149.0,1.0,3.0,3.0,5.0,180652.0,48.0,66.0,1.0,27.0
Presencial,Hombre,Referidos,Casado,100534.0,102091.0,1.0,3.0,2.0,3.0,226038.0,48.0,79.0,1.0,24.0
Presencial,Mujer,Portal Web,Soltero,101498.0,102069.0,1.0,6.0,8.0,5.0,350917.0,48.0,74.0,1.0,30.0
Presencial,Mujer,Portal Web,Soltero,100805.0,102041.0,1.0,2.0,0.0,2.0,391629.0,48.0,71.0,0.0,28.0
Presencial,Hombre,Linkedin,Casado,101921.0,102097.0,1.0,5.0,0.0,11.0,429690.0,48.0,75.0,0.0,35.0
Presencial,Hombre,Linkedin,Casado,101775.0,102083.0,1.0,6.0,2.0,6.0,465843.0,48.0,75.0,1.0,35.0
Presencial,Mujer,Portal Web,Divorciado,101582.0,102041.0,1.0,3.0,1.0,11.0,486675.0,48.0,69.0,0.0,33.0
Presencial,Hombre,Portal Web,Soltero,100677.0,102121.0,1.0,2.0,5.0,10.0,268508.0,48.0,83.0,1.0,45.0
Presencial,Hombre,Portal Web,Soltero,100302.0,102103.0,1.0,2.0,1.0,12.0,269891.0,48.0,61.0,0.0,41.0
